strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
121101080303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080407,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080408,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080409,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080410,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101080506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101090505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100206,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100307,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100308,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100407,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100408,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100409,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101100507,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110106,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110206,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110603,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110604,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110605,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110704,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040106,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040107,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040108,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040109,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040306,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040307,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040308,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040309,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040310,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040407,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040409,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050306,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050307,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050604,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060206,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102060405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102070019,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102070022,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010106,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130100010303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
